PC1,PC2,Cluster
2.4902969019687617,0.283103763270186,2
-2.21114305885223,0.37940833488417874,0
0.19575706542233676,-3.748993504766032,1
0.4972021314625642,-1.9556045861954068,1
1.1502760646629206,2.817835117333598,2
0.7359398359808594,-1.7764915848638958,1
0.8656574748389987,-2.23286350020137,1
4.938069348863094,-0.8169245951519681,2
-1.5964805617895745,1.5629965049563057,0
1.7762962927118024,3.482793178887925,2
1.2327182746222978,3.904632300628434,2
0.883779377021427,-3.65899959183663,1
-0.49918717162803383,-4.052982290781643,1
-2.1176457869934193,-1.9327069763945577,0
1.878896070359379,-2.6205038914060514,1
2.2647513309665457,1.3390767665467853,2
-1.786436244991986,1.8609791838064695,0
2.921362225364595,-1.2781041007150797,1
-0.3570593348332008,3.503114579656513,2
-1.8664636602587898,0.8268090282182602,0
1.4633628797492368,1.2087056547867692,2
-2.6022096832727812,1.1501952606026367,0
-3.6039455963484843,1.9779141839805596,0
-3.414444782199305,1.2552526245430098,0
-2.4311232266939276,-1.7907179596134346,0
1.259598892193946,1.226129732508092,2
1.405170286091671,-1.9206284660332593,1
-0.45918481225889624,0.4988143204250772,0
2.37358151380849,-1.8762809815926256,1
1.3463437319340275,-0.07723158355125813,2
-1.772216453655232,0.5823398345996246,0
-0.5891318868703426,3.997635061774743,2
-0.19842645615274032,0.5784178811682358,0
2.769606780626148,-2.7369897448697404,1
2.1079137668252312,-2.323703041677952,1
-2.404434499928436,-1.5645916420392805,0
0.08210172936031698,-0.5963113256346227,1
0.6340368769109139,0.5367519740575561,2
1.6170094010077938,0.8420674899409958,2
-2.1428837904316267,-1.894144832052524,0
-1.450410926549182,-0.31158334147188027,0
0.3503302761587087,-0.82432153145449,1
-4.057633365482351,1.4208211818339356,0
-2.8365515643069776,-3.4213295312337815,0
-2.755983889747445,-0.49787694040477154,0
-2.8321117783148066,0.6052657907040828,0
-0.15210039425912883,-1.7251764473442668,1
1.872200981744352,0.8352648969398241,2
-2.2518490605200463,-0.453636529778033,0
-1.536640859233552,2.6659021639436085,0
-0.8063592036656263,-0.3808612188482991,0
0.7586547635083709,0.940446055988805,2
-1.2910670880665371,1.5696556771714396,0
-1.9864770008108392,-2.4474705364852674,0
1.8667100243106252,0.2562031045732048,2
3.0330350251677594,0.6715108719501605,2
0.38834927705370886,-3.063408009057159,1
